"CSV file for plotted parameters
Date: Sat Aug 19 14:55:23 2023
For EdSimObjectWrapper named 'Scene'

"
"Simulation Time (sec)","Motorcycle.Assembly.Body.Outputs.World Transform Position (x)","Motorcycle.Assembly.Body.Outputs.World Transform Position (y)","Motorcycle.Assembly.Body.Outputs.World Transform Position (z)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (x)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (y)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (z)","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (x) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (y) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (z) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (x) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (y) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (z) ( rad/s² )","Motorcycle.Assembly.gyro [H] box.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )","Motorcycle.Assembly.gyro [H] box.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Control Force ( N.m )","Motorcycle.Assembly.box [H] body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )","Motorcycle.Assembly.box [H] body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Position ( rad )","Motorcycle.Assembly.box [H] body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Control Force ( N.m )"
0.26666667,-0.01731074,-0.14810474,0.00232154,-0.12532282,0.05998917,-0.62185284,-0.02102820,0.05783822,0.00145034,15.75459782,-13.28284199,-16.11149521,251.32344750,-0.84729796,-0.30863714,0.00450826,0.00000000
0.28333333,-0.01741766,-0.16509089,0.00465602,-0.14849908,0.07992844,-0.61784333,-0.02426500,0.02089033,0.00414884,-0.19420748,-2.21687248,0.16190973,251.32341603,0.38544739,-0.31191854,-0.00069039,0.00000000
0.30000000,-0.01616262,-0.18218197,0.00455598,-0.09396722,-0.02989680,-0.58639640,0.05711999,-0.11493878,0.03317443,4.88309980,-8.14974609,1.74153501,251.32378534,0.56799205,-0.35908103,-0.00667507,0.00000000
0.31666667,-0.01436353,-0.19912726,0.00205244,0.10177061,-0.16536736,-0.49307921,0.20480952,-0.14187114,0.09771180,8.86136710,-1.61595495,3.87224605,251.32669952,0.69940640,-0.23556803,-0.01060121,0.00000000
0.33333333,-0.01455445,-0.21910687,0.00367762,-0.09321696,-0.18852300,-0.46606632,-0.20427786,-0.02425065,0.02828591,-24.54527586,7.05700083,-4.16546725,251.32406772,-0.39176455,0.51303908,-0.00205056,0.00000000
0.35000000,-0.01471086,-0.23737599,0.00616857,-0.16055690,-0.20722273,-0.46635144,-0.07051719,-0.01958292,-0.00025521,8.02564196,0.28002112,-1.71244579,251.32450909,0.14167252,0.35856238,0.00392549,0.00000000
0.36666667,-0.01591839,-0.25565290,0.00618886,-0.13202813,-0.13321955,-0.49766362,0.02997267,0.07741197,-0.03298767,6.02939135,5.81969054,-1.96394703,251.32553961,0.08574417,0.18920699,0.00707893,0.00000000
0.38333333,-0.01768104,-0.27317954,0.00309349,-0.01177811,-0.02302897,-0.56714185,0.12602468,0.11529991,-0.07290213,5.76311959,2.27327865,-2.39486844,251.32687744,-0.05547632,-0.08247418,0.00570436,0.00000000
0.40000000,-0.01782831,-0.29134044,0.00455881,-0.00840470,0.01920773,-0.56561742,0.00353257,0.04423045,0.00158859,-7.34953798,-4.26409643,4.46941937,251.32586273,0.46065124,-0.20883448,0.00222378,0.00000000
0.41666667,-0.01711498,-0.30950996,0.00329904,-0.00585315,-0.02635006,-0.55595586,0.00267135,-0.04770674,0.01012350,-0.05167370,-5.51623151,0.51209444,251.32452581,0.16352482,-0.28660906,-0.00255304,0.00000000
0.43333333,-0.01727835,-0.33007803,0.00536328,-0.34464032,-0.08145673,-0.60639863,-0.35472735,-0.05786895,-0.05264685,-21.44392168,-0.60973263,-3.76622054,251.32707626,-0.09040464,0.27744374,0.00207103,0.00000000
0.45000000,-0.01767530,-0.34813413,0.00418927,-0.19223970,-0.08935256,-0.61590761,0.15960840,-0.00831506,-0.00991893,30.86015827,2.97301761,2.56362696,251.32728217,0.30366872,-0.09882753,0.00042391,0.00000000
0.46666667,-0.01827313,-0.36612282,0.00075324,0.10280143,-0.08299079,-0.63489669,0.30899625,0.00664652,-0.01989051,8.96327096,0.89769044,-0.59829635,251.32739579,-0.04365511,-0.28954508,-0.00440185,0.00000000
0.48333333,-0.01848686,-0.38487171,0.00329693,0.06884167,-0.07866285,-0.63526287,-0.03556203,0.00453278,-0.00037667,-20.67349732,-0.12678384,1.17080362,251.32736315,0.12340284,0.07297926,-0.00318553,0.00000000
0.50000000,-0.01871510,-0.40479361,0.00584897,-0.12050918,-0.06862705,-0.63369275,-0.19828986,0.01051021,0.00163948,-9.76367014,0.35864600,0.12096895,251.32739435,0.01478495,0.21952252,0.00047318,0.00000000
0.51666667,-0.01901918,-0.42286439,0.00513588,0.00575169,-0.05485875,-0.63842576,0.13222541,0.01441317,-0.00497084,19.83091690,0.23418877,-0.39662120,251.32734014,-0.03861155,-0.17455708,-0.00243610,0.00000000
0.53333333,-0.01917511,-0.44093375,0.00170130,0.13183954,-0.05616753,-0.64172877,0.13204224,-0.00136640,-0.00346054,-0.01099058,-0.94676480,0.09061535,251.32738503,0.01262151,-0.15993580,-0.00510170,0.00000000
0.55000000,-0.01941415,-0.46251287,0.00319219,-0.18084888,-0.06323681,-0.65327779,-0.32743395,-0.00740811,-0.01209095,-27.56857147,-0.36250219,-0.51782478,251.32739783,-0.04140830,0.31024753,0.00006909,0.00000000
0.56666667,-0.01962273,-0.48061187,0.00405413,-0.13082187,-0.05920357,-0.65321783,0.05238810,0.00422376,0.00005130,22.78932326,0.69788223,0.72851928,251.32738030,0.07125735,-0.08217896,-0.00130056,0.00000000
0.58333333,-0.01975194,-0.49876806,0.00246233,-0.00032048,-0.06405373,-0.64948884,0.13665654,-0.00507461,0.00391080,5.05610666,-0.55790167,0.23157045,251.32741154,0.02394203,-0.13366022,-0.00352823,0.00000000
0.60000000,-0.01996005,-0.51676278,0.00488925,-0.00095495,-0.06432737,-0.64949108,-0.00066441,-0.00028655,-0.00000235,-8.23925731,0.28728069,-0.23478739,251.32740704,-0.02117366,0.01294876,-0.00331241,0.00000000
0.61666667,-0.02026677,-0.53475625,0.00459167,-0.00143555,-0.05457051,-0.65044849,-0.00050224,0.01021734,-0.00100281,0.00973016,0.63023395,-0.06002763,251.32738241,-0.00411657,-0.02676409,-0.00375848,0.00000000
0.63333333,-0.02049399,-0.55275064,0.00157025,-0.00202468,-0.05290120,-0.65063642,-0.00061676,0.00174809,-0.00019686,-0.00687082,-0.50815531,0.04835701,251.32741143,0.00581102,-0.00396294,-0.00382453,0.00000000
0.65000000,-0.02070235,-0.57092699,0.00303354,-0.02752582,-0.05650344,-0.65067051,-0.02670470,-0.00377226,-0.00003472,-1.56527655,-0.33122114,0.00972815,251.32741010,0.00306313,0.01987851,-0.00349322,0.00000000
0.66666667,-0.02091110,-0.58905163,0.00527223,-0.04295525,-0.06185671,-0.65068802,-0.01615763,-0.00560594,-0.00001488,0.63282393,-0.11002086,0.00119022,251.32737127,0.00021243,-0.01768337,-0.00378794,0.00000000
0.68333333,-0.02102117,-0.60717740,0.00478747,-0.05854375,-0.07725784,-0.64975693,-0.01632543,-0.01612716,0.00098931,-0.01006759,-0.63127332,0.06025181,251.32738362,0.00776055,0.03972051,-0.00312594,0.00000000
0.70000000,-0.02116392,-0.62496306,0.00203004,0.15317102,-0.09293468,-0.64667935,0.22170240,-0.01641941,0.00320928,14.28166950,-0.01753480,0.13319797,251.32732781,0.01186983,-0.17468087,-0.00603728,0.00000000
0.71666667,-0.02140496,-0.64593252,0.00346392,-0.03179744,-0.09304661,-0.64377582,-0.19370345,-0.00012044,0.00304044,-24.92435112,0.97791381,-0.01012279,251.32737796,0.01412397,0.22496656,-0.00228784,0.00000000
0.73333333,-0.02161117,-0.66397388,0.00503368,-0.01622506,-0.09539931,-0.64373251,0.01630728,-0.00246372,0.00004638,12.60064354,-0.14059977,-0.17964254,251.32726062,-0.01382398,0.04954812,-0.00146204,0.00000000
0.75000000,-0.02201379,-0.68201283,0.00387903,-0.00040429,-0.07775491,-0.64557875,0.01657039,0.01847689,-0.00193606,0.01578678,1.25643656,-0.11894637,251.32729727,-0.00489719,0.03792631,-0.00082993,0.00000000
0.76666667,-0.02226389,-0.70281249,0.00665944,-0.36171721,-0.05499499,-0.63526277,-0.37837852,0.02386818,0.01072750,-23.69693448,0.32347764,0.75981361,251.32736569,0.09551744,0.34777934,0.00496639,0.00000000
0.78333333,-0.02229373,-0.72084496,0.00591261,-0.24385082,-0.05959694,-0.62712577,0.12342087,-0.00477405,0.00854639,30.10796520,-1.71844611,-0.13086991,251.32737484,-0.01602157,-0.15604685,0.00236561,0.00000000
0.80000000,-0.02218747,-0.73896128,0.00279856,-0.03099121,-0.07447988,-0.61284452,0.22288856,-0.01554947,0.01499263,5.96806123,-0.64652808,0.38677628,251.32739229,0.04730958,-0.24306828,-0.00168553,0.00000000
0.81666667,-0.02238376,-0.75698043,0.00483889,-0.03500922,-0.06553348,-0.61288622,-0.00420759,0.00936862,-0.00004906,-13.62576996,1.49505890,-0.90248634,251.32739502,-0.08726511,-0.01588426,-0.00195027,0.00000000
0.83333333,-0.02259003,-0.77616114,0.00671851,-0.18580614,-0.05729297,-0.61398450,-0.15791293,0.00862721,-0.00116675,-9.22232059,-0.04448472,-0.06706102,251.32740995,-0.00510135,0.16235269,0.00075561,0.00000000
0.85000000,-0.02272172,-0.79533835,0.00587749,-0.33667813,-0.05664604,-0.61436560,-0.15799238,0.00067563,-0.00040216,-0.00476687,-0.47708831,0.04587317,251.32740772,0.00511365,0.14660306,0.00319899,0.00000000
0.86666667,-0.02287593,-0.81313323,0.00271798,-0.04754907,-0.05535659,-0.61245085,0.30277329,0.00135702,0.00200058,27.64594042,0.04088280,0.14416393,251.32732303,0.01149135,-0.35310110,-0.00268602,0.00000000
0.88333333,-0.02308704,-0.83279986,0.00386061,-0.08187078,-0.06044492,-0.61325646,-0.03594076,-0.00532943,-0.00083761,-20.32284301,-0.40117636,-0.17028747,251.32740985,-0.00914885,0.02978309,-0.00218964,0.00000000
0.90000000,-0.02331606,-0.85403637,0.00579675,-0.31713237,-0.06424610,-0.61481028,-0.24636359,-0.00398623,-0.00161329,-12.62536967,0.08059207,-0.04654083,251.32740796,-0.00065346,0.25525376,0.00206459,0.00000000
0.91666667,-0.02374946,-0.87212887,0.00349864,-0.15815621,-0.05139338,-0.62588554,0.16649114,0.01341112,-0.01165371,24.77128400,1.04382936,-0.60242619,251.32738930,-0.06164118,-0.18697781,-0.00105171,0.00000000
0.93333333,-0.02394997,-0.89037864,0.00464535,-0.17886253,-0.04749203,-0.62596794,-0.02168353,0.00408521,-0.00009831,-11.29048039,-0.55953912,0.69331821,251.32741044,0.07070361,0.01555835,-0.00079240,0.00000000
0.95000000,-0.02415009,-0.90853187,0.00628445,-0.21456900,-0.04681529,-0.62600685,-0.03739169,0.00070853,-0.00004318,-0.94249012,-0.20260052,0.00330773,251.32740690,0.00274663,0.02497158,-0.00037621,0.00000000
0.96666667,-0.02430957,-0.92660118,0.00554147,-0.11178920,-0.05310510,-0.62416336,0.10762907,-0.00658115,0.00194925,8.70124602,-0.43738124,0.11954568,251.32732510,0.01106263,-0.15738169,-0.00299924,0.00000000
0.98333333,-0.02430106,-0.94467042,0.00207676,-0.00924895,-0.07647062,-0.62068283,0.10737577,-0.02446445,0.00367065,-0.01519832,-1.07300030,0.10328457,251.32738936,0.01490873,-0.09698416,-0.00461564,0.00000000
1.00000000,-0.02449831,-0.96261754,0.00332916,0.03477825,-0.08466576,-0.62063752,0.04610511,-0.00858193,0.00004554,-3.67623968,0.95294185,-0.21750443,251.32729486,-0.02007686,0.01123761,-0.00442835,0.00000000
1.01666667,-0.02470780,-0.98171024,0.00423496,-0.05820408,-0.07739011,-0.61342384,-0.09738155,0.00762058,0.00755258,-8.60919967,0.97215040,0.45042275,251.32739066,0.06215163,0.12146449,-0.00240394,0.00000000
1.03333333,-0.02494274,-1.00258064,0.00661020,-0.38915313,-0.06239661,-0.60476939,-0.34658009,0.01573644,0.00900156,-14.95191245,0.48695345,0.08693947,251.32733664,0.01455942,0.39169506,0.00412431,0.00000000
1.05000000,-0.02511385,-1.02071129,0.00525697,-0.27591155,-0.06066140,-0.60376895,0.11858518,0.00182315,0.00103708,27.90991708,-0.83475318,-0.47786828,251.32741146,-0.04831918,-0.11480117,0.00221096,0.00000000
1.06666667,-0.02531946,-1.03878522,0.00158195,-0.02063152,-0.05807050,-0.60440379,0.26732931,0.00271146,-0.00067182,8.92464787,0.05329962,-0.10253408,251.32734550,-0.01037622,-0.31067427,-0.00296694,0.00000000
1.08333333,-0.02551727,-1.05730424,0.00401679,-0.07649286,-0.06062243,-0.60466902,-0.05849757,-0.00267261,-0.00027548,-19.54961289,-0.32303191,0.02377994,251.32741187,0.00844840,0.05733408,-0.00201138,0.00000000
1.10000000,-0.02572639,-1.07700489,0.00649241,-0.28954655,-0.06584597,-0.60717283,-0.22310641,-0.00547843,-0.00260449,-9.87653042,-0.16834989,-0.13974065,251.32740830,-0.01134044,0.23033337,0.00182751,0.00000000
1.11666667,-0.02591484,-1.09509046,0.00572058,-0.20520869,-0.06937343,-0.60696658,0.08831814,-0.00369298,0.00023193,18.68547326,0.10711573,0.17018441,251.32739896,0.01611151,-0.10769457,0.00003260,0.00000000
1.13333333,-0.02610504,-1.11308961,0.00244513,-0.01284570,-0.07201942,-0.60677453,0.20144180,-0.00277049,0.00020638,6.78741967,0.05534881,-0.00153252,251.32738798,-0.00035211,-0.17508026,-0.00288540,0.00000000
1.15000000,-0.02630075,-1.13129426,0.00445624,-0.01847025,-0.07981342,-0.60697381,-0.00588974,-0.00816192,-0.00020646,-12.43989250,-0.32348707,-0.02476927,251.32738808,-0.00064400,0.03082066,-0.00237172,0.00000000
1.16666667,-0.02650578,-1.15036954,0.00558620,-0.13008002,-0.08156068,-0.60458943,-0.11688100,-0.00182648,0.00249929,-6.65947568,0.38012585,0.16234474,251.32741195,0.02171658,0.11654287,-0.00042934,0.00000000
1.18333333,-0.02675555,-1.16944193,0.00399429,-0.24166914,-0.07874427,-0.60262899,-0.11685872,0.00295599,0.00204339,0.00133667,0.28694682,-0.02735331,251.32734605,-0.00234390,0.16040664,0.00224410,0.00000000
1.20000000,-0.02694723,-1.18732349,0.00592606,-0.23141465,-0.08459394,-0.60261628,0.01073845,-0.00612566,0.00003860,7.65583044,-0.54489805,-0.12028749,251.32738243,-0.01044014,0.01782178,0.00254113,0.00000000
1.21666667,-0.02724126,-1.20532386,0.00550888,-0.13143662,-0.08479575,-0.60737067,0.10470411,-0.00022710,-0.00497808,5.63793938,0.35391359,-0.30100083,251.32741134,-0.02545070,-0.10982039,0.00071079,0.00000000
1.23333333,-0.02755709,-1.22332206,0.00236942,-0.03145879,-0.08277317,-0.61233101,0.10470414,0.00211065,-0.00519746,0.00000163,0.14026560,-0.01316294,251.32737689,-0.00115664,-0.07298682,-0.00050565,0.00000000
1.25000000,-0.02775412,-1.24146475,0.00378662,-0.11048286,-0.08050902,-0.61247214,-0.08275361,0.00237083,-0.00015073,-11.24746481,0.01561220,0.30280298,251.32739721,0.03264518,0.10350560,0.00121944,0.00000000
1.26666667,-0.02794718,-1.25938677,0.00477889,-0.06195615,-0.07597091,-0.61234227,0.05081687,0.00475250,0.00012884,8.01422883,0.14290027,0.01677391,251.32738628,0.00411132,-0.07753813,-0.00007286,0.00000000
1.28333333,-0.02815673,-1.27877369,0.00626156,-0.19759996,-0.06970100,-0.61253868,-0.14204560,0.00656536,-0.00022055,-11.57174836,0.10877209,-0.02096331,251.32740914,0.00078857,0.15014905,0.00242962,0.00000000
1.30000000,-0.02830851,-1.29815774,0.00502295,-0.33330193,-0.06931439,-0.61218081,-0.14210723,0.00040659,0.00037288,-0.00369768,-0.36952237,0.03560439,251.32741147,0.00393270,0.13740689,0.00471974,0.00000000
1.31666667,-0.02850396,-1.31618108,0.00654029,-0.34538367,-0.07017975,-0.61223115,-0.01265190,-0.00090650,-0.00004735,7.76731973,-0.07878632,-0.02521391,251.32735967,-0.00325464,-0.02617028,0.00428356,0.00000000
1.33333333,-0.02859580,-1.33427066,0.00556037,-0.28629216,-0.08156672,-0.60756392,0.06187401,-0.01189729,0.00495317,4.47155484,-0.65944708,0.30003106,251.32740535,0.03227781,-0.05349765,0.00339194,0.00000000
1.35000000,-0.02869063,-1.35235206,0.00217149,-0.10675592,-0.09145448,-0.60303199,0.18800275,-0.01033810,0.00478131,7.56772395,0.09354992,-0.01031097,251.32738448,-0.00137946,-0.16115103,0.00070609,0.00000000
1.36666667,-0.02888073,-1.37022773,0.00301949,-0.02439066,-0.08857144,-0.60287178,0.08625243,0.00301930,0.00016432,-6.10501894,0.80143257,-0.27701425,251.32741146,-0.02217001,-0.08335035,-0.00068309,0.00000000
1.38333333,-0.02908756,-1.38965786,0.00453933,-0.13674299,-0.08602873,-0.60381450,-0.11765358,0.00266133,-0.00099096,-12.23436085,-0.02147717,-0.06931725,251.32737279,-0.00439057,0.15128294,0.00183830,0.00000000
1.40000000,-0.02945617,-1.40766059,0.00276354,-0.02592123,-0.06915240,-0.61201230,0.11606389,0.01766065,-0.00860978,14.02304838,0.89995983,-0.45712978,251.32738653,-0.04714361,-0.09633489,0.00023271,0.00000000
1.41666667,-0.02967767,-1.42833673,0.00394409,-0.24181509,-0.05862631,-0.61424248,-0.22608091,0.01101742,-0.00236119,-20.52868824,-0.39858489,0.37491287,251.32729116,0.04468655,0.16791119,0.00303123,0.00000000
1.43333333,-0.02987425,-1.44645377,0.00560252,-0.28542853,-0.05776462,-0.61430782,-0.04567183,0.00090204,-0.00007257,10.82454523,-0.60690626,0.13731124,251.32739065,0.02095769,0.02078310,0.00337762,0.00000000
1.45000000,-0.02991233,-1.46452004,0.00492347,-0.18149385,-0.06952486,-0.60694523,0.10883158,-0.01228379,0.00776020,9.27020440,-0.79114979,0.46996641,251.32738970,0.05240476,-0.13184338,0.00118023,0.00000000
1.46666667,-0.02996408,-1.48222633,0.00165575,0.06007750,-0.07899204,-0.60007809,0.25296361,-0.00990639,0.00720175,8.64792138,0.14263906,-0.03350471,251.32737128,-0.00372710,-0.28656412,-0.00359584,0.00000000
1.48333333,-0.03019551,-1.50352764,0.00435587,-0.19073730,-0.07164501,-0.59674635,-0.26265724,0.00769777,0.00348021,-30.93725095,1.05623039,-0.22328144,251.32737443,-0.01517578,0.29527624,0.00132543,0.00000000
1.50000000,-0.03042467,-1.52165257,0.00279321,-0.05886722,-0.06779422,-0.59855627,0.13809634,0.00402840,-0.00190413,24.04521467,-0.22015121,-0.32306163,251.32740740,-0.03459272,-0.12755046,-0.00080041,0.00000000
1.51666667,-0.03061415,-1.53964137,0.00397747,-0.02100580,-0.06421062,-0.59849656,0.03964831,0.00375278,0.00005992,-5.90688151,-0.01653386,0.11784205,251.32736031,0.01449827,-0.07797102,-0.00209993,0.00000000
1.53333333,-0.03067970,-1.55763129,0.00243838,0.01668753,-0.07323980,-0.59724064,0.03947079,-0.00945528,0.00131555,-0.01065167,-0.79248349,0.07533772,251.32740942,0.01009553,-0.04004822,-0.00276740,0.00000000
1.55000000,-0.03089695,-1.57829393,0.00409896,-0.28443102,-0.06864474,-0.59884865,-0.31532852,0.00480799,-0.00169515,-21.28795858,0.85579599,-0.18064151,251.32739599,-0.01306522,0.33691598,0.00284787,0.00000000
1.56666667,-0.03136596,-1.59640076,0.00212166,-0.14620892,-0.04238908,-0.61179001,0.14475897,0.02744375,-0.01365538,27.60524956,1.35815365,-0.71762155,251.32735242,-0.07243092,-0.17403104,-0.00005265,0.00000000
1.58333333,-0.03156125,-1.61448775,0.00414472,-0.16318100,-0.02398775,-0.61181947,-0.01777310,0.01926967,-0.00008288,-9.75192459,-0.49042309,0.81434336,251.32733919,0.08387455,-0.02361808,-0.00044628,0.00000000
1.60000000,-0.03155864,-1.63261437,0.00362403,-0.11843658,-0.02202444,-0.60309915,0.04685258,0.00207841,0.00912681,3.87754086,-1.03147566,0.55258133,251.32722840,0.06666524,-0.11937031,-0.00243579,0.00000000
1.61666667,-0.03138869,-1.65064034,0.00090400,0.11064780,-0.03433378,-0.58605304,0.23988781,-0.01288911,0.01785153,11.58211398,-0.89805107,0.52348328,251.32705744,0.06426287,-0.34030155,-0.00810748,0.00000000
1.63333333,-0.03160772,-1.67212870,0.00327276,-0.10651861,-0.03764481,-0.58905076,-0.22741416,-0.00346719,-0.00313933,-28.03811922,0.56528857,-1.25943235,251.32740553,-0.09107152,0.21472067,-0.00452880,0.00000000
1.65000000,-0.03179321,-1.69004829,0.00535061,-0.09279598,-0.04599898,-0.58905585,0.01437030,-0.00874846,0.00000988,14.50706776,-0.31688439,0.18895058,251.32740957,0.02185894,-0.01261317,-0.00473902,0.00000000
1.66666667,-0.03203648,-1.70796720,0.00470426,-0.07899547,-0.04847879,-0.58962377,0.01445235,-0.00259775,-0.00059083,0.00492274,0.36904248,-0.03604279,251.32740080,-0.00283011,-0.03245536,-0.00527995,0.00000000
1.68333333,-0.03224766,-1.72588644,0.00133430,-0.06526389,-0.05422125,-0.58988046,0.01437992,-0.00601382,-0.00026123,-0.00434588,-0.20496414,0.01977602,251.32738220,0.00218830,0.01432124,-0.00504126,0.00000000
1.70000000,-0.03243592,-1.74402740,0.00237431,-0.07501064,-0.05874959,-0.58988279,-0.01020676,-0.00474207,0.00000336,-1.47520104,0.07630480,0.01587549,251.32737073,0.00224807,0.04431517,-0.00430267,0.00000000
1.71666667,-0.03262215,-1.76198630,0.00338904,-0.03684773,-0.06638116,-0.58985140,0.03996407,-0.00799172,0.00004067,3.01025005,-0.19497884,0.00223867,251.32741012,0.00764976,-0.04215920,-0.00500532,0.00000000
